id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;registro_fiscal;anios_freelance;motivo;lugar_trabajo;exporta;medio_pago_exterior;cuotas;colaboracion_freelance;servicio_busqueda;busqueda_it;entrevista_ingles;riesgo;ingresos_fijo_variable;coeficiente;base_coeficiente;garantia;busqueda_tiempo;busqueda_barrera;requisitos_raros;servicio_principal;modalidad_servicios;negociacion;valor_hora
31;2023-10-02T16:24:54Z;Mujer cis;46 - 50;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;101 - 250;Multinacional;;Analista;Tercerizado / Outsourced;Full time;Payroll / Liquidación de sueldos;0;2;2;;560000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Comedor / Almuerzos, Home office;No recibo bono;3 o más ajustes;;Si;Emails;5;No,  pero escucho ofertas;No;NA;que tenga paciencia para comprender que se trabaja con personas;No;No tengo ninguna discapacidad;0.4;No;No;Si;Si pero no es tanto;Búsquedas/Applicant Tracking System, Sueldos, Gestión del Desempeño, Capacitación;No;Excel;Se mantuvo estable;No las usé nunca;no;Base de Datos (SQL);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
32;2023-10-02T16:52:18Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;Chile;NA;Relación de Dependencia;Servicios profesionales;501 - 1.000;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;2;2;;2500000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Equipamiento ergonómico de teletrabajo, Home office, seguro de salud y vida;Un sueldo;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;4;No,  pero escucho ofertas;Si;Red de RRHH;NA;No;No tengo ninguna discapacidad;0.4;Si;No se;No;No es un entorno machista;NA;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
33;2023-10-02T17:23:07Z;Mujer cis;41 - 45;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;3;2;;560000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Gimnasio, Home office, Préstamos, Masajes;Variable en función de los resultados de compañía;2 ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.3;No;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha decrecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Contenido de capacitación, presentaciones;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
34;2023-10-02T17:25:09Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;7;3;;600000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Frutas y snacks, Posgrados, kit escolar, obsequios en días especiales, maquina de snacks;No recibo bono;No tuve ajustes;;No;Documentación;4;Sí, activamente;Si;NA;NA;No;No tengo ninguna discapacidad;NA;No;No;Si;Si, es muy machista;Nómina;No;Plataforma de BI (por ej., Power BI, Qlik, etc.);Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
35;2023-10-02T17:42:49Z;Mujer cis;41 - 45;Maestría o superior en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Córdoba;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;10;;Casa;No;No exporto servicios;Si, eventualmente;No;No;NA;NA;NA;NA;;NA;NA;NA;NA;NA;Capacitación;Mix;No;
36;2023-10-02T19:40:13Z;Mujer cis;41 - 45;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Comercio;101 - 250;Multinacional;;Responsable;Indeterminado;Full time;Compensaciones y beneficios;2;1;1;;600000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Home office;No recibo bono;3 o más ajustes;;No;NA;5;No,  pero escucho ofertas;No;NA;El trabajar en RRHH requiere de vocación de servicio.;No;No tengo ninguna discapacidad;0.4;No;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;No realice, pero me interesaría capacitarme en people analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
37;2023-10-02T19:43:14Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;1 - 50;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;2;2;;300000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Combustible, Comedor / Almuerzos, Gimnasio, Home office, Coaching;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
38;2023-10-02T20:01:06Z;Hombre cis;26 - 30;Terciario completo;Tecnicatura en Relaciones Laborales;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;0;0;;220000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Frutas y snacks, Home office, Idiomas;No recibo bono;1 solo;;No;NA;3;Sí, activamente;No;NA;Que no lo haga;No;No tengo ninguna discapacidad;0.2;No;No;No;No es un entorno machista;Nómina;No;Excel;No sé;No las usé nunca;NA;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
39;2023-10-03T00:04:26Z;Mujer cis;31 - 35;Universitario completo;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Responsable inscripto;4;;Cowork;No;No exporto servicios;No;Si;Si;No;No;Depende el cliente;Variables;;Remuneración mensual del ingresante;3 meses;15;Remuneración ofrecida por el cliente, Modalidad de trabajo presencial, Demora en la contratación por parte del cliente;No recuerdo;NA;NA;NA;
40;2023-10-03T08:39:31Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;HRBP;Indeterminado;Full time;Reclutamiento y selección;0;2;2;;630000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Home office;No recibo bono;3 o más ajustes;;No;no uso para trabajar.;3;No,  pero escucho ofertas;Si;Sclak de reclutamiento Latam;Paciencia y que conozca todos los procesos para después elegir el que mas le guste.;No;No tengo ninguna discapacidad;0.1;No;No;Si;Si, es muy machista;Nómina, Sueldos;No;Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para redactar mensajes a candidatos, o buscar nuevas estrategias.;nada;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
41;2023-10-03T08:43:50Z;Hoimbre;26 - 30;Maestría o superior completa;Maestría en administración de empresas;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Alimentación, bebidas;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Generalista;0;1;1;;507000;Presencial 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Comedor / Almuerzos, Gimnasio;Un sueldo;No tuve ajustes;;No;Reportes;2;Sí, activamente;No;NA;Caminar el sector de trabajo, no hay que hacer oficina únicamente.;No;No tengo ninguna discapacidad;0.7;Si;Si;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Compensación y Beneficios;No sé;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;No las usé nunca;NA;Inteligencia Artificial, Ninguna;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
42;2023-10-03T08:45:10Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;6;;Casa;No;No exporto servicios;No;Si;No;NA;NA;NA;NA;;NA;NA;NA;NA;NA;Capacitación;Mix;Si;
43;2023-10-03T08:54:46Z;Mujer cis;36 - 40;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industrias químicas;51 - 100;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;0;;253000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Frutas y snacks, Home office, Seguro de vida (adicionales a los de ley);Menos de un sueldo;1 solo;;No;NA;4;No,  pero escucho ofertas;No;NA;Que opte por capacitarse con cursos en temáticas puntuales;No;No tengo ninguna discapacidad;0.1;No se;No se;Si;Si, es muy machista;No tenemos sistema de gestión;No;Excel;No sé;No las usé nunca;No;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
44;2023-10-03T09:40:20Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;2;2;;251000;Presencial 100%;Medicina prepaga / Plan de salud, Abono de celular, Comedor / Almuerzos, Frutas y snacks;Menos de un sueldo;2 ajustes;;Si;Emails, Documentación;5;No,  pero escucho ofertas;No;NA;A alguien que quiera empezar a estudiar, decirle que se capacite paralelamente en tecnología aplicada a HR e inglés.;No;No tengo ninguna discapacidad;0.5;No;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;ninguna capacitación por parte de la empresa;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
45;2023-10-03T09:46:43Z;Mujer cis;26 - 30;Universitario completo;Contador Público;Universidad Pública;Argentina;Entre Ríos;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;3;3;;350000;Presencial 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Comedor / Almuerzos, Frutas y snacks, Idiomas, Seguro de vida (adicionales a los de ley);No recibo bono;2 ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
46;2023-10-03T10:35:13Z;Mujer cis;31 - 35;Universitario en curso;Administración de Empresas;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Director;Indeterminado;Full time;Generalista;4;0;0;;600000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Gimnasio, Home office;No recibo bono;1 solo;;Si;Reuniones, Emails, Reportes, Entrevistas;4;No estoy buscando cambiar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
47;2023-10-03T13:16:36Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;5;;700100;Híbrido/Mixto;Medicina prepaga / Plan de salud, Equipamiento ergonómico de teletrabajo, Home office, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;3;Sí, activamente;Si;ADHRA, IDEA;Que además de la carrera universitaria haga mucho networking, cursos, y youtube;No;No tengo ninguna discapacidad;0;Si;No;Si;Si pero no es tanto;Búsquedas/Applicant Tracking System, Gestión del Desempeño, Compensación y Beneficios;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso frecuentemente (varias veces al mes);Para crear manuales de procedimiento;Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
48;2023-10-03T14:02:02Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Payroll, Talent acquisition, Talent Management,;6;6;6;;800000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet;No recibo bono;3 o más ajustes;;No;Reuniones, Emails, Documentación;5;No,  pero escucho ofertas;Si;Benchclub;Trabajar en sus habilidades interpersonales: Asertividad, autogestión de las emociones, gestión del tiempo;No;No tengo ninguna discapacidad;0.1;Si;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Sueldos;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso frecuentemente (varias veces al mes);Para comunicaciones principalmente;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
49;2023-10-03T14:24:29Z;Mujer cis;36 - 40;Universitario completo;Psicología;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Responsable;Indeterminado;Part time;Generalista;4;5;3;;600000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Comedor / Almuerzos, Frutas y snacks, Home office, Idiomas;Menos de un sueldo;1 solo;;Si;Emails;5;No estoy buscando cambiar;Si;Recruitment Latam - en Slack;Que siempre respete al prójimo - candidato, compañero, jefe o colaborador. y que nunca falte la pasión en los proyectos que encare;No;No tengo ninguna discapacidad;0.5;No;No;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
50;2023-10-03T15:37:25Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Construcción;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Todas;1;0;0;;850000;Presencial 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Dia de cumple;No recibo bono;2 ajustes;;No;Emails;4;No,  pero escucho ofertas;Si;Rrhh interempresas, rrhh sector desarrollistas córdoba, club rindo, comunidad rrhh, comunidad givi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
51;2023-10-03T19:35:54Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Analista;Monotributista;Part time;Reclutamiento y selección;0;1;1;;550000;Remoto 100%;Horarios flexibles, Home office, Idiomas;Un sueldo;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Entrevistas;4;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;Si;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina;No;Reportes Nativos del Sistema de Gestión, Excel;No sé;Las uso frecuentemente (varias veces al mes);mejorar los mensajes de contacto y comunicaciones;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
52;2023-10-03T19:44:02Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Generalista;0;0;0;;439600;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Asistencia Psicológica, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Asesoramiento Financiero, Posgrados, Coaching, Seguro de vida (adicionales a los de ley), Reintegro en electricidad, Reintegros en capacitación, Spotify / Netflix / Servicios de Streaming, Masajes;Dos sueldos;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No estoy buscando cambiar;No;NA;NA;Si;No tengo ninguna discapacidad;0.6;No se;No se;Si;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;Si;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Software de Data Science (R, Python, SAS), Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
53;2023-10-03T23:51:31Z;Mujer cis;31 - 35;Universitario en curso;Ingeniería Industrial;Universidad Privada;Colombia;NA;Relación de Dependencia;Bancos, banca online;5.001 - 10.000;Nacional;;Analista;Indeterminado;Full time;Analisis Libranzas;0;2;1;;3000000;Híbrido/Mixto;Horarios flexibles, Home office, Préstamos;Un sueldo;1 solo;;No;Capacitación;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
54;2023-10-04T00:07:26Z;Mujer cis;36 - 40;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;3;;Casa;No;No exporto servicios;No;No;Si;Si;No;No;Fijos;;Remuneración mensual del ingresante;3 meses;90;Remuneración ofrecida por el cliente, Candidato/a exigiendo sueldo en dólares (total o parcial), Demora en la contratación por parte del cliente;NA;NA;NA;NA;
55;2023-10-04T10:50:01Z;Mujer cis;36 - 40;Universitario completo;Ingeniería en Informática;Universidad Privada;Argentina;Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Contractor;5;;Casa;Si;Bitwage  y lo vinculo con mis wallets de Crypto;No;Si;Si;Si;Si, habitualmente;No;Fijos;;Remuneración mensual del ingresante;3 meses;45;Beneficios poco atractivos de la empresa, Demora en la contratación por parte del cliente;cobrar los fines de semana sin trabajarlos;NA;NA;NA;
56;2023-10-04T11:16:36Z;Mujer cis;26 - 30;Universitario completo;Psicología;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Terminales automotrices, fábricas autopartistas, y afines;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;1;1;;500000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Comedor / Almuerzos, Home office, Idiomas, Bono anual;Variable en función de los resultados de compañía;3 o más ajustes;;No;Emails, Capacitación, Documentación;4;No,  pero escucho ofertas;No;NA;NA;No;sufro migrañas;0.1;Si;No;Si;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Compensación y Beneficios;No sé;Reportes Nativos del Sistema de Gestión, Software de Data Science (R, Python, SAS), Excel;No sé;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
57;2023-10-04T11:45:32Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;1;1;;280000;Remoto 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Reintegro en electricidad, Reintegros en capacitación;Variable en función de los resultados de compañía;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
58;2023-10-04T13:13:51Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;1;1;;600000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office;Un sueldo;3 o más ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
59;2023-10-04T14:55:04Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Misiones;Relación de Dependencia;Terminales automotrices, fábricas autopartistas, y afines;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Relaciones laborales;1;1;1;;1000000;Presencial 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Asistencia Psicológica, Abono de internet, Frutas y snacks, Home office, Coaching;No recibo bono;3 o más ajustes;;No;NA;5;No,  pero escucho ofertas;Si;Asoc RH de Misiones;estudiar inglés;No;No tengo ninguna discapacidad;0.5;No;No;Si;No es un entorno machista;Búsquedas/Applicant Tracking System, Sueldos;No;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Reclutamiento;Excel, People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
